image_id,stem,rel_path,panel,camera,session,cluster_id,original_class_id,v2_class_id,box_index,boxes_in_image,bbox_xyxy,bbox_area_ratio,aspect_w_over_h,top_at_frame,bottom_at_frame,nested_in_other,contains_other,has_box_directly_above,case_type_hint
P6/A1_B1_P6_2022-06-17_IR1_00008,A1_B1_P6_2022-06-17_IR1_00008,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00008.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58946,15,13,0,2,"0.7568,0.4048,0.8568,0.9971",0.05921,0.169,0,1,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00008,A1_B1_P6_2022-06-17_IR1_00008,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00008.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58946,15,13,1,2,"0.4201,0.4163,0.5184,0.9970",0.05713,0.169,0,1,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00009,A1_B1_P6_2022-06-17_IR1_00009,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00009.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58948,15,13,0,3,"0.8058,0.4208,0.8928,0.9990",0.0503,0.15,0,1,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00009,A1_B1_P6_2022-06-17_IR1_00009,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00009.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58948,15,13,1,3,"0.0917,0.4488,0.1901,0.9021",0.04459,0.217,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00009,A1_B1_P6_2022-06-17_IR1_00009,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00009.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58948,15,13,2,3,"0.4856,0.4172,0.5653,1.0000",0.04646,0.137,0,1,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00010,A1_B1_P6_2022-06-17_IR1_00010,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00010.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58949,15,13,0,3,"0.1519,0.4269,0.2474,0.9462",0.0496,0.184,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00010,A1_B1_P6_2022-06-17_IR1_00010,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00010.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58949,15,13,1,3,"0.8353,0.4567,0.9337,0.9099",0.04459,0.217,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00010,A1_B1_P6_2022-06-17_IR1_00010,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00010.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58949,15,13,2,3,"0.4506,0.4145,0.5805,1.0000",0.07602,0.222,0,1,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00011,A1_B1_P6_2022-06-17_IR1_00011,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00011.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58950,15,13,0,2,"0.4505,0.4440,0.5623,0.9988",0.06203,0.202,0,1,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00011,A1_B1_P6_2022-06-17_IR1_00011,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00011.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58950,15,13,1,2,"0.0479,0.4655,0.1597,0.8983",0.0484,0.258,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00012,A1_B1_P6_2022-06-17_IR1_00012,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00012.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58951,15,13,0,2,"0.1773,0.4497,0.2792,0.9952",0.05557,0.187,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00012,A1_B1_P6_2022-06-17_IR1_00012,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00012.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58951,15,13,1,2,"0.4826,0.4573,0.5840,0.9973",0.05476,0.188,0,1,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00013,A1_B1_P6_2022-06-17_IR1_00013,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00013.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58952,15,13,0,2,"0.2791,0.1017,0.3900,0.7454",0.0714,0.172,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00013,A1_B1_P6_2022-06-17_IR1_00013,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00013.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58952,15,13,1,2,"0.6905,0.0033,0.8400,0.8055",0.11993,0.186,1,0,0,0,0,F_상단잘림
P6/A1_B1_P6_2022-06-17_IR1_00014,A1_B1_P6_2022-06-17_IR1_00014,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00014.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58953,15,13,0,2,"0.1397,0.1112,0.2675,0.7814",0.08566,0.191,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00014,A1_B1_P6_2022-06-17_IR1_00014,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00014.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58953,15,13,1,2,"0.5834,0.1197,0.7112,0.7899",0.08566,0.191,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00015,A1_B1_P6_2022-06-17_IR1_00015,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00015.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58954,15,13,0,2,"0.2172,0.1209,0.3388,0.8010",0.08274,0.179,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00015,A1_B1_P6_2022-06-17_IR1_00015,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00015.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58954,15,13,1,2,"0.6362,0.2030,0.7476,0.6951",0.05483,0.226,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00016,A1_B1_P6_2022-06-17_IR1_00016,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00016.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58955,15,13,0,2,"0.5755,-0.0000,0.6622,0.6044",0.05239,0.143,1,0,0,0,0,F_상단잘림
P6/A1_B1_P6_2022-06-17_IR1_00016,A1_B1_P6_2022-06-17_IR1_00016,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00016.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58955,15,13,1,2,"0.1651,0.1042,0.2887,0.7171",0.07573,0.202,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00017,A1_B1_P6_2022-06-17_IR1_00017,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00017.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58956,15,13,0,2,"0.7750,0.9283,0.9064,0.9995",0.00937,1.843,0,1,0,0,0,B_넓음
P6/A1_B1_P6_2022-06-17_IR1_00017,A1_B1_P6_2022-06-17_IR1_00017,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00017.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58956,15,13,1,2,"0.7693,0.9085,0.8859,1.0000",0.01066,1.274,0,1,0,0,0,B_넓음
P6/A1_B1_P6_2022-06-17_IR1_00018,A1_B1_P6_2022-06-17_IR1_00018,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00018.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58957,15,13,0,3,"0.4603,0.0768,0.5321,0.5985",0.03745,0.138,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00018,A1_B1_P6_2022-06-17_IR1_00018,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00018.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58957,15,13,1,3,"0.1979,0.0967,0.2697,0.6183",0.03745,0.138,0,0,0,0,0,A_전형
P6/A1_B1_P6_2022-06-17_IR1_00018,A1_B1_P6_2022-06-17_IR1_00018,P6-VCB반/A1_B1_P6_2022-06-17_IR1_00018.jpg,P6-VCB반,IR1,P6|A1_B1_2022-06-17_IR1_,P6-C58957,15,13,2,3,"0.7284,0.0757,0.8002,0.5973",0.03745,0.138,0,0,0,0,0,A_전형
P6/A1_B2_P6_2022-05-12_IR1_00024,A1_B2_P6_2022-05-12_IR1_00024,P6-VCB반/A1_B2_P6_2022-05-12_IR1_00024.jpg,P6-VCB반,IR1,P6|A1_B2_2022-05-12_IR1_,P6-C61593,15,13,0,1,"0.3327,0.3614,0.4935,0.9975",0.10223,0.253,0,1,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00001,A1_B3_P6_2022-05-24_IR1_00001,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00001.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63066,15,13,0,1,"0.7239,0.9451,0.8103,0.9991",0.00467,1.601,0,1,0,0,0,B_넓음
P6/A1_B3_P6_2022-05-24_IR1_00002,A1_B3_P6_2022-05-24_IR1_00002,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00002.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63067,15,13,0,3,"0.4603,0.1987,0.5374,0.7197",0.04017,0.148,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00002,A1_B3_P6_2022-05-24_IR1_00002,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00002.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63067,15,13,1,3,"0.1922,0.1975,0.2693,0.7185",0.04017,0.148,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00002,A1_B3_P6_2022-05-24_IR1_00002,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00002.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63067,15,13,2,3,"0.7091,0.2255,0.7862,0.7465",0.04018,0.148,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00003,A1_B3_P6_2022-05-24_IR1_00003,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00003.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63068,15,13,0,2,"0.4467,0.4118,0.5238,1.0000",0.04535,0.131,0,1,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00003,A1_B3_P6_2022-05-24_IR1_00003,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00003.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63068,15,13,1,2,"0.8254,0.4530,0.9025,0.8804",0.03295,0.18,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00004,A1_B3_P6_2022-05-24_IR1_00004,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00004.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63069,15,13,0,1,"0.5622,0.3996,0.7141,0.9987",0.09099,0.254,0,1,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00005,A1_B3_P6_2022-05-24_IR1_00005,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00005.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63070,15,13,0,2,"0.4833,0.5696,0.5900,1.0000",0.04592,0.248,0,1,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00005,A1_B3_P6_2022-05-24_IR1_00005,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00005.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63070,15,13,1,2,"0.8378,0.5381,0.9203,0.8720",0.02754,0.247,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00006,A1_B3_P6_2022-05-24_IR1_00006,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00006.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63071,15,13,0,2,"0.6995,0.5382,0.7713,1.0000",0.03314,0.155,0,1,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00006,A1_B3_P6_2022-05-24_IR1_00006,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00006.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63071,15,13,1,2,"0.3841,0.5149,0.4559,1.0000",0.03482,0.148,0,1,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00007,A1_B3_P6_2022-05-24_IR1_00007,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00007.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63072,15,13,0,2,"0.4201,0.4946,0.5120,1.0000",0.04643,0.182,0,1,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00007,A1_B3_P6_2022-05-24_IR1_00007,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00007.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63072,15,13,1,2,"0.7153,0.5437,0.8362,1.0000",0.05515,0.265,0,1,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00008,A1_B3_P6_2022-05-24_IR1_00008,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00008.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63073,15,13,0,2,"0.7115,0.4149,0.8067,0.9031",0.04645,0.195,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00008,A1_B3_P6_2022-05-24_IR1_00008,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00008.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63073,15,13,1,2,"0.4275,0.4137,0.5097,0.9018",0.04011,0.168,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00009,A1_B3_P6_2022-05-24_IR1_00009,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00009.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63074,15,13,0,2,"0.7519,0.2688,0.8278,0.7875",0.03939,0.146,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00009,A1_B3_P6_2022-05-24_IR1_00009,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00009.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63074,15,13,1,2,"0.4775,0.3109,0.5605,0.7990",0.0405,0.17,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00010,A1_B3_P6_2022-05-24_IR1_00010,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00010.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63075,15,13,0,2,"0.5028,0.4814,0.5684,0.9696",0.03201,0.134,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00010,A1_B3_P6_2022-05-24_IR1_00010,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00010.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63075,15,13,1,2,"0.7710,0.5048,0.8365,0.9930",0.03201,0.134,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00011,A1_B3_P6_2022-05-24_IR1_00011,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00011.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63076,15,13,0,2,"0.7219,0.4371,0.8207,0.9065",0.0464,0.211,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00011,A1_B3_P6_2022-05-24_IR1_00011,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00011.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63076,15,13,1,2,"0.4853,0.4020,0.5806,0.9112",0.04853,0.187,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00012,A1_B3_P6_2022-05-24_IR1_00012,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00012.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63077,15,13,0,3,"0.7566,0.4219,0.8334,0.9824",0.04309,0.137,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00012,A1_B3_P6_2022-05-24_IR1_00012,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00012.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63077,15,13,1,3,"0.2191,0.4183,0.2959,0.9788",0.04309,0.137,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00012,A1_B3_P6_2022-05-24_IR1_00012,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00012.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63077,15,13,2,3,"0.4937,0.4231,0.5706,0.9835",0.04309,0.137,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00013,A1_B3_P6_2022-05-24_IR1_00013,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00013.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63078,15,13,0,3,"0.2035,0.4008,0.2789,0.9238",0.03944,0.144,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00013,A1_B3_P6_2022-05-24_IR1_00013,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00013.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63078,15,13,1,3,"0.7305,0.4745,0.7995,0.9253",0.0311,0.153,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00013,A1_B3_P6_2022-05-24_IR1_00013,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00013.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63078,15,13,2,3,"0.4831,0.4129,0.5550,0.9268",0.03698,0.14,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00014,A1_B3_P6_2022-05-24_IR1_00014,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00014.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63079,15,13,0,3,"0.5093,0.4937,0.5944,0.9900",0.04224,0.171,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00014,A1_B3_P6_2022-05-24_IR1_00014,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00014.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63079,15,13,1,3,"0.2482,0.5036,0.3518,1.0000",0.05143,0.209,0,1,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00014,A1_B3_P6_2022-05-24_IR1_00014,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00014.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63079,15,13,2,3,"0.7411,0.4633,0.8059,0.9597",0.0322,0.131,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00015,A1_B3_P6_2022-05-24_IR1_00015,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00015.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63080,15,13,0,3,"0.2422,0.4424,0.3144,0.9554",0.03703,0.141,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00015,A1_B3_P6_2022-05-24_IR1_00015,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00015.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63080,15,13,1,3,"0.4827,0.4694,0.5631,0.9735",0.04048,0.159,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00015,A1_B3_P6_2022-05-24_IR1_00015,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00015.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63080,15,13,2,3,"0.7303,0.4680,0.8275,0.9939",0.05108,0.185,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00016,A1_B3_P6_2022-05-24_IR1_00016,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00016.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63081,15,13,0,3,"0.6708,0.5214,0.7688,0.9975",0.04662,0.206,0,1,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00016,A1_B3_P6_2022-05-24_IR1_00016,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00016.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63081,15,13,1,3,"0.2177,0.4252,0.2908,0.8988",0.03464,0.154,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00016,A1_B3_P6_2022-05-24_IR1_00016,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00016.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63081,15,13,2,3,"0.4261,0.4703,0.5131,0.9834",0.04466,0.17,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00017,A1_B3_P6_2022-05-24_IR1_00017,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00017.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63082,15,13,0,3,"0.2172,0.4570,0.2873,0.8723",0.0291,0.169,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00017,A1_B3_P6_2022-05-24_IR1_00017,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00017.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63082,15,13,1,3,"0.7057,0.4516,0.7805,0.9108",0.03434,0.163,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00017,A1_B3_P6_2022-05-24_IR1_00017,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00017.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63082,15,13,2,3,"0.4379,0.4444,0.5209,0.8960",0.0375,0.184,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00018,A1_B3_P6_2022-05-24_IR1_00018,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00018.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63083,15,13,0,3,"0.6896,0.3292,0.7584,0.8192",0.03373,0.14,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00018,A1_B3_P6_2022-05-24_IR1_00018,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00018.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63083,15,13,1,3,"0.2484,0.4230,0.3247,0.8383",0.03166,0.183,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00018,A1_B3_P6_2022-05-24_IR1_00018,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00018.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63083,15,13,2,3,"0.4503,0.3739,0.5192,0.8150",0.03038,0.156,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00019,A1_B3_P6_2022-05-24_IR1_00019,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00019.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63084,15,13,0,4,"0.7385,0.4926,0.8004,0.9768",0.02997,0.128,0,0,0,1,0,E_중첩
P6/A1_B3_P6_2022-05-24_IR1_00019,A1_B3_P6_2022-05-24_IR1_00019,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00019.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63084,15,13,1,4,"0.7350,0.4960,0.7993,0.7747",0.01792,0.231,0,0,1,0,0,E_중첩
P6/A1_B3_P6_2022-05-24_IR1_00019,A1_B3_P6_2022-05-24_IR1_00019,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00019.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63084,15,13,2,4,"0.4638,0.4573,0.5363,0.9538",0.03601,0.146,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00019,A1_B3_P6_2022-05-24_IR1_00019,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00019.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63084,15,13,3,4,"0.1853,0.4431,0.2828,0.9346",0.04792,0.198,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00020,A1_B3_P6_2022-05-24_IR1_00020,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00020.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63085,15,13,0,3,"0.2203,0.4094,0.3344,0.9329",0.05973,0.218,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00020,A1_B3_P6_2022-05-24_IR1_00020,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00020.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63085,15,13,1,3,"0.4926,0.4606,0.5927,0.8946",0.04348,0.231,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00020,A1_B3_P6_2022-05-24_IR1_00020,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00020.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63085,15,13,2,3,"0.6849,0.4554,0.8016,0.9004",0.0519,0.262,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00021,A1_B3_P6_2022-05-24_IR1_00021,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00021.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63086,15,13,0,2,"0.1794,0.4280,0.2640,0.9476",0.04394,0.163,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00021,A1_B3_P6_2022-05-24_IR1_00021,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00021.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63086,15,13,1,2,"0.4508,0.4366,0.5307,0.9631",0.04202,0.152,0,0,0,0,0,A_전형
P6/A1_B3_P6_2022-05-24_IR1_00022,A1_B3_P6_2022-05-24_IR1_00022,P6-VCB반/A1_B3_P6_2022-05-24_IR1_00022.jpg,P6-VCB반,IR1,P6|A1_B3_2022-05-24_IR1_,P6-C63087,15,13,0,2,"0.4671,0.4510,0.5484,0.9150",0.03774,0.175,0,0,0,0,0,A_전형
