panel_id,image,box_index,class_id,class_name,audit_rule,status,reason,detail
P1,A1_B3_P1_2022-05-24_IR1_00039,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00100 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00039,5,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00085 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00039,4+5,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.469
P1,A1_B3_P1_2022-05-24_IR1_00040,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00140 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00040,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00182 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00043,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00043,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00043,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00045,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00045,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00045,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00046,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00046,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00046,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00046,6,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00050,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00050,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00240 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00050,5,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00051,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00051,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00051,6,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00053,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00188 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00053,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00104 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00057,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00234 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00057,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00159 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00057,1+4,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.645
P1,A1_B3_P1_2022-05-24_IR1_00059,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00233 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00060,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00226 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00060,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00244 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00060,5,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00121 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00066,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00167 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00066,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00167 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00066,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00167 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00066,6,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00167 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00067,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00111 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00067,7,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00123 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00067,5+6,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.845
P1,A1_B3_P1_2022-05-24_IR1_00068,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00270 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00068,9,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00264 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00069,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00295 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00069,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00156 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00069,5,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00141 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00069,4+5,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.695
P1,A1_B3_P1_2022-05-24_IR1_00073,6,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00155 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00076,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00246 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00077,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00195 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00078,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00172 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00079,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00195 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00080,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00273 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00081,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00163 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00082,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00179 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00084,5,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00075 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00086,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00183 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00086,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00233 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00086,5,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00201 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00087,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00209 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00091,8,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00172 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00093,7,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00204 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00093,8,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00116 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00095,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00186 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00095,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00178 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00096,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00206 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00096,7,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00242 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00100,6,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00162 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00101,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00282 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00103,1+2,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.665
P1,A1_B3_P1_2022-05-24_IR1_00104,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00144 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00104,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00105 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00105,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00122 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00106,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00206 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00107,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00206 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00107,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00116 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00109,5,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00138 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00117,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00284 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00117,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00282 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00117,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00248 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00118,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00269 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00118,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00298 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A1_B3_P1_2022-05-24_IR1_00118,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00276 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00043,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00239 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00045,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00263 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00045,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00201 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00045,2+3,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.505
P1,A2_B1_P1_2022-06-03_IR1_00065,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00232 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00065,5,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00234 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00065,6,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00280 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00080,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00272 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00080,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00265 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00080,5,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00255 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00081,0,1,에폭시 표면,초소형(candidate),SUSPECT,정규화 면적 0.00211 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00082,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00145 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00113,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00289 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00118,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00130 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00125,2,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00247 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00128,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00169 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00138,1+5,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.502
P1,A2_B1_P1_2022-06-03_IR1_00139,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00254 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00139,6,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00271 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00140,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00241 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00141,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00283 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00141,4,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00289 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00142,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00265 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00143,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00166 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00146,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00266 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00147,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00272 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00148,5,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00273 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00148,6,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00289 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00149,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00291 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00150,0+5,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.685
P1,A2_B1_P1_2022-06-03_IR1_00158,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00267 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00158,5,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00261 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A2_B1_P1_2022-06-03_IR1_00159,0,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00298 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A3_B2_P1_2022-06-17_IR1_00006,0+2,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.670
P1,A3_B2_P1_2022-06-17_IR1_00007,1,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00191 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A3_B3_P1_2022-06-17_IR1_00002,3,2,몰드변압기 접촉부,초소형(candidate),SUSPECT,정규화 면적 0.00191 < candidate_threshold 0.003,공식 임계값이 아니다. 식별 가능성 기준이므로 좌표만으로 확정 불가
P1,A3_B3_P1_2022-06-17_IR1_00026,3+4,2,몰드변압기 접촉부,같은 클래스 중복,FAIL,한 박스가 다른 박스를 완전히 포함한다 — 같은 인스턴스 이중 라벨,IoU 0.647
