panel,panel_id,delivered_as,image_id,camera,session,cluster_id,target_classes,reference_rgb,selection_reason,priority,panel_provisional,assignee,agreement_subset,overlap,annotator_pair
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02548.jpg,P2/A1_B1_P2_2022-07-19_IR3_02548,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47671,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02539.jpg,P2/A1_B1_P2_2022-07-19_IR3_02539,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47664,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02567.jpg,P2/A1_B1_P2_2022-07-19_IR3_02567,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47680,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02410.jpg,P2/A1_B1_P2_2022-07-19_IR3_02410,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47591,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02352.jpg,P2/A1_B1_P2_2022-07-19_IR3_02352,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47562,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02419.jpg,P2/A1_B1_P2_2022-07-19_IR3_02419,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47595,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02425.jpg,P2/A1_B1_P2_2022-07-19_IR3_02425,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47598,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02573.jpg,P2/A1_B1_P2_2022-07-19_IR3_02573,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47685,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_00405.jpg,P2/A1_B1_P2_2022-07-19_IR3_00405,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C46648,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02604.jpg,P2/A1_B1_P2_2022-07-19_IR3_02604,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47702,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02566.jpg,P2/A1_B1_P2_2022-07-19_IR3_02566,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47679,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_00402.jpg,P2/A1_B1_P2_2022-07-19_IR3_00402,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C46645,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02000.jpg,P2/A1_B1_P2_2022-07-19_IR3_02000,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47436,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02578.jpg,P2/A1_B1_P2_2022-07-19_IR3_02578,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47689,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_02576.jpg,P2/A1_B1_P2_2022-07-19_IR3_02576,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C47687,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-19_IR3_00142.jpg,P2/A1_B1_P2_2022-07-19_IR3_00142,IR3,P2|A1_B1_2022-07-19_IR3_,P2-C46525,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-25_IR2_00074.jpg,P2/A1_B1_P2_2022-07-25_IR2_00074,IR2,P2|A1_B1_2022-07-25_IR2_,P2-C47805,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-25_IR2_00503.jpg,P2/A1_B1_P2_2022-07-25_IR2_00503,IR2,P2|A1_B1_2022-07-25_IR2_,P2-C47924,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-25_IR2_00252.jpg,P2/A1_B1_P2_2022-07-25_IR2_00252,IR2,P2|A1_B1_2022-07-25_IR2_,P2-C47859,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-25_IR2_01146.jpg,P2/A1_B1_P2_2022-07-25_IR2_01146,IR2,P2|A1_B1_2022-07-25_IR2_,P2-C48098,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-25_IR2_00240.jpg,P2/A1_B1_P2_2022-07-25_IR2_00240,IR2,P2|A1_B1_2022-07-25_IR2_,P2-C47857,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-27_IR2_00015.jpg,P2/A1_B1_P2_2022-07-27_IR2_00015,IR2,P2|A1_B1_2022-07-27_IR2_,P2-C48182,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A1_B1_P2_2022-07-27_IR2_00332.jpg,P2/A1_B1_P2_2022-07-27_IR2_00332,IR2,P2|A1_B1_2022-07-27_IR2_,P2-C48298,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-06-03_IR1_00002.jpg,P2/A2_B1_P2_2022-06-03_IR1_00002,IR1,P2|A2_B1_2022-06-03_IR1_,P2-C48410,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,reference_rgb/P2/A2_B1_P2_2022-06-03_IR1_00002_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-06-03_IR1_00019.jpg,P2/A2_B1_P2_2022-06-03_IR1_00019,IR1,P2|A2_B1_2022-06-03_IR1_,P2-C48427,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,reference_rgb/P2/A2_B1_P2_2022-06-03_IR1_00019_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-06-03_IR1_00063.jpg,P2/A2_B1_P2_2022-06-03_IR1_00063,IR1,P2|A2_B1_2022-06-03_IR1_,P2-C48471,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,reference_rgb/P2/A2_B1_P2_2022-06-03_IR1_00063_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR2_00001.jpg,P2/A2_B1_P2_2022-07-11_IR2_00001,IR2,P2|A2_B1_2022-07-11_IR2_,P2-C48499,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,reference_rgb/P2/A2_B1_P2_2022-07-11_IR2_00001_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR2_1_00286.jpg,P2/A2_B1_P2_2022-07-11_IR2_1_00286,IR2,P2|A2_B1_2022-07-11_IR2_1,P2-C48509,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR2_1_00586.jpg,P2/A2_B1_P2_2022-07-11_IR2_1_00586,IR2,P2|A2_B1_2022-07-11_IR2_1,P2-C48695,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR2_1_00781.jpg,P2/A2_B1_P2_2022-07-11_IR2_1_00781,IR2,P2|A2_B1_2022-07-11_IR2_1,P2-C48778,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR2_1_00290.jpg,P2/A2_B1_P2_2022-07-11_IR2_1_00290,IR2,P2|A2_B1_2022-07-11_IR2_1,P2-C48510,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR2_2_00289.jpg,P2/A2_B1_P2_2022-07-11_IR2_2_00289,IR2,P2|A2_B1_2022-07-11_IR2_2,P2-C48782,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR2_2_00401.jpg,P2/A2_B1_P2_2022-07-11_IR2_2_00401,IR2,P2|A2_B1_2022-07-11_IR2_2,P2-C48840,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR2_2_00522.jpg,P2/A2_B1_P2_2022-07-11_IR2_2_00522,IR2,P2|A2_B1_2022-07-11_IR2_2,P2-C48912,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR3_00001.jpg,P2/A2_B1_P2_2022-07-11_IR3_00001,IR3,P2|A2_B1_2022-07-11_IR3_,P2-C48961,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR3_00113.jpg,P2/A2_B1_P2_2022-07-11_IR3_00113,IR3,P2|A2_B1_2022-07-11_IR3_,P2-C49015,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR3_00108.jpg,P2/A2_B1_P2_2022-07-11_IR3_00108,IR3,P2|A2_B1_2022-07-11_IR3_,P2-C49014,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR3_00429.jpg,P2/A2_B1_P2_2022-07-11_IR3_00429,IR3,P2|A2_B1_2022-07-11_IR3_,P2-C49138,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR3_00469.jpg,P2/A2_B1_P2_2022-07-11_IR3_00469,IR3,P2|A2_B1_2022-07-11_IR3_,P2-C49161,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR3_00106.jpg,P2/A2_B1_P2_2022-07-11_IR3_00106,IR3,P2|A2_B1_2022-07-11_IR3_,P2-C49013,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR3_00196.jpg,P2/A2_B1_P2_2022-07-11_IR3_00196,IR3,P2|A2_B1_2022-07-11_IR3_,P2-C49052,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR3_00424.jpg,P2/A2_B1_P2_2022-07-11_IR3_00424,IR3,P2|A2_B1_2022-07-11_IR3_,P2-C49136,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P2-LBS&LA반,P2,images/P2/A2_B1_P2_2022-07-11_IR3_00482.jpg,P2/A2_B1_P2_2022-07-11_IR3_00482,IR3,P2|A2_B1_2022-07-11_IR3_,P2-C49169,LBS 한류형 전력퓨즈 LA 케이블헤드 LBS 1차측 접촉부 LBS 2차측 접촉부,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P3-MOF반,P3,images/P3/A2_B1_P3_2022-06-03_IR1_00001.jpg,P3/A2_B1_P3_2022-06-03_IR1_00001,IR1,P3|A2_B1_2022-06-03_IR1_,P3-C49398,변류기 비한류형 전력퓨즈 변류기 접촉부,reference_rgb/P3/A2_B1_P3_2022-06-03_IR1_00001_rgb.jpg,후보 잠정 반 검증,High,1,김주형,50,true,김주형/검증자_미정
P3-MOF반,P3,images/P3/A2_B1_P3_2022-07-11_IR2_00001.jpg,P3/A2_B1_P3_2022-07-11_IR2_00001,IR2,P3|A2_B1_2022-07-11_IR2_,P3-C49464,변류기 비한류형 전력퓨즈 변류기 접촉부,reference_rgb/P3/A2_B1_P3_2022-07-11_IR2_00001_rgb.jpg,후보 잠정 반 검증,High,1,김주형,0,false,
P3-MOF반,P3,images/P3/A2_B1_P3_2022-07-11_IR2_1_00231.jpg,P3/A2_B1_P3_2022-07-11_IR2_1_00231,IR2,P3|A2_B1_2022-07-11_IR2_1,P3-C49472,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,0,false,
P3-MOF반,P3,images/P3/A2_B1_P3_2022-07-11_IR2_2_00499.jpg,P3/A2_B1_P3_2022-07-11_IR2_2_00499,IR2,P3|A2_B1_2022-07-11_IR2_2,P3-C49612,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,50,true,김주형/검증자_미정
P3-MOF반,P3,images/P3/A2_B1_P3_2022-07-11_IR2_2_00668.jpg,P3/A2_B1_P3_2022-07-11_IR2_2_00668,IR2,P3|A2_B1_2022-07-11_IR2_2,P3-C49694,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,0,false,
P3-MOF반,P3,images/P3/A2_B1_P3_2022-07-11_IR3_00002.jpg,P3/A2_B1_P3_2022-07-11_IR3_00002,IR3,P3|A2_B1_2022-07-11_IR3_,P3-C49819,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,0,false,
P3-MOF반,P3,images/P3/A2_B1_P3_2022-07-11_IR3_02432.jpg,P3/A2_B1_P3_2022-07-11_IR3_02432,IR3,P3|A2_B1_2022-07-11_IR3_,P3-C50829,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,0,false,
P3-MOF반,P3,images/P3/A2_B1_P3_2022-07-11_IR3_00069.jpg,P3/A2_B1_P3_2022-07-11_IR3_00069,IR3,P3|A2_B1_2022-07-11_IR3_,P3-C49850,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,0,false,
P3-MOF반,P3,images/P3/A2_B1_P3_2022-07-11_IR3_02480.jpg,P3/A2_B1_P3_2022-07-11_IR3_02480,IR3,P3|A2_B1_2022-07-11_IR3_,P3-C50855,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,0,false,
P3-MOF반,P3,images/P3/A2_B1_P3_2022-07-11_IR3_00886.jpg,P3/A2_B1_P3_2022-07-11_IR3_00886,IR3,P3|A2_B1_2022-07-11_IR3_,P3-C50192,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,50,true,김주형/검증자_미정
P3-MOF반,P3,images/P3/A3_B1_P3_2022-07-01_IR2_00004.jpg,P3/A3_B1_P3_2022-07-01_IR2_00004,IR2,P3|A3_B1_2022-07-01_IR2_,P3-C50906,변류기 비한류형 전력퓨즈 변류기 접촉부,reference_rgb/P3/A3_B1_P3_2022-07-01_IR2_00004_rgb.jpg,후보 잠정 반 검증,High,1,김주형,0,false,
P3-MOF반,P3,images/P3/A3_B1_P3_2022-07-01_IR3_00003.jpg,P3/A3_B1_P3_2022-07-01_IR3_00003,IR3,P3|A3_B1_2022-07-01_IR3_,P3-C50913,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,50,true,김주형/검증자_미정
P3-MOF반,P3,images/P3/A3_B1_P3_2022-07-01_IR3_00568.jpg,P3/A3_B1_P3_2022-07-01_IR3_00568,IR3,P3|A3_B1_2022-07-01_IR3_,P3-C51164,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,0,false,
P3-MOF반,P3,images/P3/A3_B1_P3_2022-07-01_IR3_00089.jpg,P3/A3_B1_P3_2022-07-01_IR3_00089,IR3,P3|A3_B1_2022-07-01_IR3_,P3-C50941,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,0,false,
P3-MOF반,P3,images/P3/A3_B1_P3_2022-07-01_IR3_00605.jpg,P3/A3_B1_P3_2022-07-01_IR3_00605,IR3,P3|A3_B1_2022-07-01_IR3_,P3-C51187,변류기 비한류형 전력퓨즈 변류기 접촉부,없음,후보 잠정 반 검증,High,1,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-05-12_IR1_00001.jpg,P4/A1_B1_P4_2022-05-12_IR1_00001,IR1,P4|A1_B1_2022-05-12_IR1_,P4-C51561,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,reference_rgb/P4/A1_B1_P4_2022-05-12_IR1_00001_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-05-12_IR1_00059.jpg,P4/A1_B1_P4_2022-05-12_IR1_00059,IR1,P4|A1_B1_2022-05-12_IR1_,P4-C51618,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,reference_rgb/P4/A1_B1_P4_2022-05-12_IR1_00059_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-05-12_IR1_00094.jpg,P4/A1_B1_P4_2022-05-12_IR1_00094,IR1,P4|A1_B1_2022-05-12_IR1_,P4-C51649,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,reference_rgb/P4/A1_B1_P4_2022-05-12_IR1_00094_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-05-12_IR1_00031.jpg,P4/A1_B1_P4_2022-05-12_IR1_00031,IR1,P4|A1_B1_2022-05-12_IR1_,P4-C51590,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,reference_rgb/P4/A1_B1_P4_2022-05-12_IR1_00031_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-06-03_IR1_00002.jpg,P4/A1_B1_P4_2022-06-03_IR1_00002,IR1,P4|A1_B1_2022-06-03_IR1_,P4-C51668,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,reference_rgb/P4/A1_B1_P4_2022-06-03_IR1_00002_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-06-17_IR1_00001.jpg,P4/A1_B1_P4_2022-06-17_IR1_00001,IR1,P4|A1_B1_2022-06-17_IR1_,P4-C51722,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,reference_rgb/P4/A1_B1_P4_2022-06-17_IR1_00001_rgb.jpg,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR2_00000.jpg,P4/A1_B1_P4_2022-07-19_IR2_00000,IR2,P4|A1_B1_2022-07-19_IR2_,P4-C51745,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR2_00593.jpg,P4/A1_B1_P4_2022-07-19_IR2_00593,IR2,P4|A1_B1_2022-07-19_IR2_,P4-C51922,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR2_01863.jpg,P4/A1_B1_P4_2022-07-19_IR2_01863,IR2,P4|A1_B1_2022-07-19_IR2_,P4-C52248,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR2_01647.jpg,P4/A1_B1_P4_2022-07-19_IR2_01647,IR2,P4|A1_B1_2022-07-19_IR2_,P4-C52201,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR2_01377.jpg,P4/A1_B1_P4_2022-07-19_IR2_01377,IR2,P4|A1_B1_2022-07-19_IR2_,P4-C52065,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR2_01417.jpg,P4/A1_B1_P4_2022-07-19_IR2_01417,IR2,P4|A1_B1_2022-07-19_IR2_,P4-C52078,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR3_00004.jpg,P4/A1_B1_P4_2022-07-19_IR3_00004,IR3,P4|A1_B1_2022-07-19_IR3_,P4-C52249,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR3_00102.jpg,P4/A1_B1_P4_2022-07-19_IR3_00102,IR3,P4|A1_B1_2022-07-19_IR3_,P4-C52277,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR3_01623.jpg,P4/A1_B1_P4_2022-07-19_IR3_01623,IR3,P4|A1_B1_2022-07-19_IR3_,P4-C52942,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,0,false,
P4-MOF&PT반,P4,images/P4/A1_B1_P4_2022-07-19_IR3_01322.jpg,P4/A1_B1_P4_2022-07-19_IR3_01322,IR3,P4|A1_B1_2022-07-19_IR3_,P4-C52831,변압기 변류기 비한류형 전력퓨즈 변압기 접촉부 변류기 접촉부 몰드타입 PT,없음,라벨 0건 클래스 확인,High,0,김주형,50,true,김주형/검증자_미정
